sample_fp	plate	well	cycle	channel
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c7/20200302_172715_842/WellB1_ChannelA594_30p_Seq0011.nd2	2	B1	7	A594_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c7/20200302_172715_842/WellB1_ChannelCY3_30p_545_Seq0005.nd2	2	B1	7	CY3_30p_545
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c7/20200302_172715_842/WellB1_ChannelCY5_30p_Seq0017.nd2	2	B1	7	CY5_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c7/20200302_172715_842/WellB1_ChannelCY7_30p_Seq0023.nd2	2	B1	7	CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c8/20200303_172032_274/WellB1_ChannelA594_30p_Seq0011.nd2	2	B1	8	A594_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c8/20200303_172032_274/WellB1_ChannelCY3_30p_545_Seq0005.nd2	2	B1	8	CY3_30p_545
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c8/20200303_172032_274/WellB1_ChannelCY5_30p_Seq0017.nd2	2	B1	8	CY5_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c8/20200303_172032_274/WellB1_ChannelCY7_30p_Seq0023.nd2	2	B1	8	CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c9/20200304_142615_374/WellB1_ChannelA594_30p_Seq0011.nd2	2	B1	9	A594_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c9/20200304_142615_374/WellB1_ChannelCY3_30p_545_Seq0005.nd2	2	B1	9	CY3_30p_545
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c9/20200304_142615_374/WellB1_ChannelCY5_30p_Seq0017.nd2	2	B1	9	CY5_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c9/20200304_142615_374/WellB1_ChannelCY7_30p_Seq0023.nd2	2	B1	9	CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c10/20200305_154726_732/WellB1_ChannelA594_30p_Seq0011.nd2	2	B1	10	A594_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c10/20200305_154726_732/WellB1_ChannelCY3_30p_545_Seq0005.nd2	2	B1	10	CY3_30p_545
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c10/20200305_154726_732/WellB1_ChannelCY5_30p_Seq0017.nd2	2	B1	10	CY5_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c10/20200305_154726_732/WellB1_ChannelCY7_30p_Seq0023.nd2	2	B1	10	CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c11/20200306_160158_016/WellB1_ChannelA594_30p_Seq0011.nd2	2	B1	11	A594_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c11/20200306_160158_016/WellB1_ChannelCY3_30p_545_Seq0005.nd2	2	B1	11	CY3_30p_545
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c11/20200306_160158_016/WellB1_ChannelCY5_30p_Seq0017.nd2	2	B1	11	CY5_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c11/20200306_160158_016/WellB1_ChannelCY7_30p_Seq0023.nd2	2	B1	11	CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c1/20200219_123537_150/WellB2_ChannelDAPI-CY3_30p_545-A594_30p-CY5_30p-CY7_30p_Seq0001.nd2	2	B2	1	DAPI-CY3_30p_545-A594_30p-CY5_30p-CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c2/20200224_134833_798/WellB2_ChannelA594_30p_Seq0010.nd2	2	B2	2	A594_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c2/20200224_134833_798/WellB2_ChannelCY3_30p_545_Seq0004.nd2	2	B2	2	CY3_30p_545
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c2/20200224_134833_798/WellB2_ChannelCY5_30p_Seq0016.nd2	2	B2	2	CY5_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c2/20200224_134833_798/WellB2_ChannelCY7_30p_Seq0022.nd2	2	B2	2	CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c3/20200225_134341_384/WellB2_ChannelA594_30p_Seq0010.nd2	2	B2	3	A594_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c3/20200225_134341_384/WellB2_ChannelCY3_30p_545_Seq0004.nd2	2	B2	3	CY3_30p_545
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c3/20200225_134341_384/WellB2_ChannelCY5_30p_Seq0016.nd2	2	B2	3	CY5_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c3/20200225_134341_384/WellB2_ChannelCY7_30p_Seq0022.nd2	2	B2	3	CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c4/20200227_131522_591/WellB2_ChannelA594_30p_Seq0004.nd2	2	B2	4	A594_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c4/20200226_154303_979/WellB2_ChannelCY3_30p_545_Seq0004.nd2	2	B2	4	CY3_30p_545
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c4/20200227_131522_591/WellB2_ChannelCY5_30p_Seq0010.nd2	2	B2	4	CY5_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c4/20200227_131522_591/WellB2_ChannelCY7_30p_Seq0016.nd2	2	B2	4	CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c5/20200228_111704_752/WellB2_ChannelA594_30p_Seq0010.nd2	2	B2	5	A594_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c5/20200228_111704_752/WellB2_ChannelCY3_30p_545_Seq0004.nd2	2	B2	5	CY3_30p_545
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c5/20200228_111704_752/WellB2_ChannelCY5_30p_Seq0016.nd2	2	B2	5	CY5_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c5/20200228_111704_752/WellB2_ChannelCY7_30p_Seq0022.nd2	2	B2	5	CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c6/20200228_173647_083/WellB2_ChannelA594_30p_Seq0010.nd2	2	B2	6	A594_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c6/20200228_173647_083/WellB2_ChannelCY3_30p_545_Seq0004.nd2	2	B2	6	CY3_30p_545
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c6/20200228_173647_083/WellB2_ChannelCY5_30p_Seq0016.nd2	2	B2	6	CY5_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c6/20200228_173647_083/WellB2_ChannelCY7_30p_Seq0022.nd2	2	B2	6	CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c7/20200302_172715_842/WellB2_ChannelA594_30p_Seq0010.nd2	2	B2	7	A594_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c7/20200302_172715_842/WellB2_ChannelCY3_30p_545_Seq0004.nd2	2	B2	7	CY3_30p_545
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c7/20200302_172715_842/WellB2_ChannelCY5_30p_Seq0016.nd2	2	B2	7	CY5_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c7/20200302_172715_842/WellB2_ChannelCY7_30p_Seq0022.nd2	2	B2	7	CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c8/20200303_172032_274/WellB2_ChannelA594_30p_Seq0010.nd2	2	B2	8	A594_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c8/20200303_172032_274/WellB2_ChannelCY3_30p_545_Seq0004.nd2	2	B2	8	CY3_30p_545
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c8/20200303_172032_274/WellB2_ChannelCY5_30p_Seq0016.nd2	2	B2	8	CY5_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c8/20200303_172032_274/WellB2_ChannelCY7_30p_Seq0022.nd2	2	B2	8	CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c9/20200304_142615_374/WellB2_ChannelA594_30p_Seq0010.nd2	2	B2	9	A594_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c9/20200304_142615_374/WellB2_ChannelCY3_30p_545_Seq0004.nd2	2	B2	9	CY3_30p_545
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c9/20200304_142615_374/WellB2_ChannelCY5_30p_Seq0016.nd2	2	B2	9	CY5_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c9/20200304_142615_374/WellB2_ChannelCY7_30p_Seq0022.nd2	2	B2	9	CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c10/20200305_154726_732/WellB2_ChannelA594_30p_Seq0010.nd2	2	B2	10	A594_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c10/20200305_154726_732/WellB2_ChannelCY3_30p_545_Seq0004.nd2	2	B2	10	CY3_30p_545
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c10/20200305_154726_732/WellB2_ChannelCY5_30p_Seq0016.nd2	2	B2	10	CY5_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c10/20200305_154726_732/WellB2_ChannelCY7_30p_Seq0022.nd2	2	B2	10	CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c11/20200306_160158_016/WellB2_ChannelA594_30p_Seq0010.nd2	2	B2	11	A594_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c11/20200306_160158_016/WellB2_ChannelCY3_30p_545_Seq0004.nd2	2	B2	11	CY3_30p_545
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c11/20200306_160158_016/WellB2_ChannelCY5_30p_Seq0016.nd2	2	B2	11	CY5_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c11/20200306_160158_016/WellB2_ChannelCY7_30p_Seq0022.nd2	2	B2	11	CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c1/20200219_135501_599/WellB3_ChannelDAPI-CY3_30p_545-A594_30p-CY5_30p-CY7_30p_Seq0000.nd2	2	B3	1	DAPI-CY3_30p_545-A594_30p-CY5_30p-CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c2/20200224_134833_798/WellB3_ChannelA594_30p_Seq0009.nd2	2	B3	2	A594_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c2/20200224_134833_798/WellB3_ChannelCY3_30p_545_Seq0003.nd2	2	B3	2	CY3_30p_545
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c2/20200224_134833_798/WellB3_ChannelCY5_30p_Seq0015.nd2	2	B3	2	CY5_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c2/20200224_134833_798/WellB3_ChannelCY7_30p_Seq0021.nd2	2	B3	2	CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c3/20200225_134341_384/WellB3_ChannelA594_30p_Seq0009.nd2	2	B3	3	A594_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c3/20200225_134341_384/WellB3_ChannelCY3_30p_545_Seq0003.nd2	2	B3	3	CY3_30p_545
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c3/20200225_134341_384/WellB3_ChannelCY5_30p_Seq0015.nd2	2	B3	3	CY5_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c3/20200225_134341_384/WellB3_ChannelCY7_30p_Seq0021.nd2	2	B3	3	CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c4/20200227_131522_591/WellB3_ChannelA594_30p_Seq0003.nd2	2	B3	4	A594_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c4/20200226_154303_979/WellB3_ChannelCY3_30p_545_Seq0003.nd2	2	B3	4	CY3_30p_545
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c4/20200227_131522_591/WellB3_ChannelCY5_30p_Seq0009.nd2	2	B3	4	CY5_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c4/20200227_131522_591/WellB3_ChannelCY7_30p_Seq0015.nd2	2	B3	4	CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c5/20200228_111704_752/WellB3_ChannelA594_30p_Seq0009.nd2	2	B3	5	A594_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c5/20200228_111704_752/WellB3_ChannelCY3_30p_545_Seq0003.nd2	2	B3	5	CY3_30p_545
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c5/20200228_111704_752/WellB3_ChannelCY5_30p_Seq0015.nd2	2	B3	5	CY5_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c5/20200228_111704_752/WellB3_ChannelCY7_30p_Seq0021.nd2	2	B3	5	CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c6/20200228_173647_083/WellB3_ChannelA594_30p_Seq0009.nd2	2	B3	6	A594_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c6/20200228_173647_083/WellB3_ChannelCY3_30p_545_Seq0003.nd2	2	B3	6	CY3_30p_545
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c6/20200228_173647_083/WellB3_ChannelCY5_30p_Seq0015.nd2	2	B3	6	CY5_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c6/20200228_173647_083/WellB3_ChannelCY7_30p_Seq0021.nd2	2	B3	6	CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c7/20200302_172715_842/WellB3_ChannelA594_30p_Seq0009.nd2	2	B3	7	A594_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c7/20200302_172715_842/WellB3_ChannelCY3_30p_545_Seq0003.nd2	2	B3	7	CY3_30p_545
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c7/20200302_172715_842/WellB3_ChannelCY5_30p_Seq0015.nd2	2	B3	7	CY5_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c7/20200302_172715_842/WellB3_ChannelCY7_30p_Seq0021.nd2	2	B3	7	CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c8/20200303_172032_274/WellB3_ChannelA594_30p_Seq0009.nd2	2	B3	8	A594_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c8/20200303_172032_274/WellB3_ChannelCY3_30p_545_Seq0003.nd2	2	B3	8	CY3_30p_545
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c8/20200303_172032_274/WellB3_ChannelCY5_30p_Seq0015.nd2	2	B3	8	CY5_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c8/20200303_172032_274/WellB3_ChannelCY7_30p_Seq0021.nd2	2	B3	8	CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c9/20200304_142615_374/WellB3_ChannelA594_30p_Seq0009.nd2	2	B3	9	A594_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c9/20200304_142615_374/WellB3_ChannelCY3_30p_545_Seq0003.nd2	2	B3	9	CY3_30p_545
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c9/20200304_142615_374/WellB3_ChannelCY5_30p_Seq0015.nd2	2	B3	9	CY5_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c9/20200304_142615_374/WellB3_ChannelCY7_30p_Seq0021.nd2	2	B3	9	CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c10/20200305_154726_732/WellB3_ChannelA594_30p_Seq0009.nd2	2	B3	10	A594_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c10/20200305_154726_732/WellB3_ChannelCY3_30p_545_Seq0003.nd2	2	B3	10	CY3_30p_545
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c10/20200305_154726_732/WellB3_ChannelCY5_30p_Seq0015.nd2	2	B3	10	CY5_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c10/20200305_154726_732/WellB3_ChannelCY7_30p_Seq0021.nd2	2	B3	10	CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c11/20200306_160158_016/WellB3_ChannelA594_30p_Seq0009.nd2	2	B3	11	A594_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c11/20200306_160158_016/WellB3_ChannelCY3_30p_545_Seq0003.nd2	2	B3	11	CY3_30p_545
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c11/20200306_160158_016/WellB3_ChannelCY5_30p_Seq0015.nd2	2	B3	11	CY5_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_2/c11/20200306_160158_016/WellB3_ChannelCY7_30p_Seq0021.nd2	2	B3	11	CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c1/20200219_212332_377/WellA1_ChannelDAPI-CY3_30p_545-A594_30p-CY5_30p-CY7_30p_Seq0000.nd2	3	A1	1	DAPI-CY3_30p_545-A594_30p-CY5_30p-CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c2/20200224_152027_111/WellA1_ChannelA594_30p_Seq0006.nd2	3	A1	2	A594_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c2/20200224_152027_111/WellA1_ChannelCY3_30p_545_Seq0000.nd2	3	A1	2	CY3_30p_545
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c2/20200224_152027_111/WellA1_ChannelCY5_30p_Seq0012.nd2	3	A1	2	CY5_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c2/20200224_152027_111/WellA1_ChannelCY7_30p_Seq0018.nd2	3	A1	2	CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c3/20200225_152019_824/WellA1_ChannelA594_30p_Seq0006.nd2	3	A1	3	A594_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c3/20200225_152019_824/WellA1_ChannelCY3_30p_545_Seq0000.nd2	3	A1	3	CY3_30p_545
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c3/20200225_152019_824/WellA1_ChannelCY5_30p_Seq0012.nd2	3	A1	3	CY5_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c3/20200225_152019_824/WellA1_ChannelCY7_30p_Seq0018.nd2	3	A1	3	CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c4/20200226_174956_557/WellA1_ChannelA594_30p_Seq0006.nd2	3	A1	4	A594_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c4/20200226_174956_557/WellA1_ChannelCY3_30p_545_Seq0000.nd2	3	A1	4	CY3_30p_545
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c4/20200226_174956_557/WellA1_ChannelCY5_30p_Seq0012.nd2	3	A1	4	CY5_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c4/20200227_092358_760/WellA1_ChannelCY7_30p_Seq0000.nd2	3	A1	4	CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c5/20200227_173837_909/WellA1_ChannelA594_30p_Seq0006.nd2	3	A1	5	A594_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c5/20200227_173837_909/WellA1_ChannelCY3_30p_545_Seq0000.nd2	3	A1	5	CY3_30p_545
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c5/20200227_173837_909/WellA1_ChannelCY5_30p_Seq0012.nd2	3	A1	5	CY5_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c5/20200228_104130_296/WellA1_ChannelCY7_30p_Seq0000.nd2	3	A1	5	CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c6/20200228_155648_702/WellA1_ChannelA594_30p_Seq0006.nd2	3	A1	6	A594_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c6/20200228_155648_702/WellA1_ChannelCY3_30p_545_Seq0000.nd2	3	A1	6	CY3_30p_545
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c6/20200228_155648_702/WellA1_ChannelCY5_30p_Seq0012.nd2	3	A1	6	CY5_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c6/20200228_155648_702/WellA1_ChannelCY7_30p_Seq0018.nd2	3	A1	6	CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c7/20200303_110717_165/WellA1_ChannelA594_30p_Seq0006.nd2	3	A1	7	A594_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c7/20200303_110717_165/WellA1_ChannelCY3_30p_545_Seq0000.nd2	3	A1	7	CY3_30p_545
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c7/20200303_110717_165/WellA1_ChannelCY5_30p_Seq0012.nd2	3	A1	7	CY5_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c7/20200303_110717_165/WellA1_ChannelCY7_30p_Seq0018.nd2	3	A1	7	CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c8/20200304_081603_070/WellA1_ChannelA594_30p_Seq0006.nd2	3	A1	8	A594_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c8/20200304_081603_070/WellA1_ChannelCY3_30p_545_Seq0000.nd2	3	A1	8	CY3_30p_545
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c8/20200304_081603_070/WellA1_ChannelCY5_30p_Seq0012.nd2	3	A1	8	CY5_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c8/20200304_081603_070/WellA1_ChannelCY7_30p_Seq0018.nd2	3	A1	8	CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c9/20200305_105128_743/WellA1_ChannelA594_30p_Seq0006.nd2	3	A1	9	A594_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c9/20200305_105128_743/WellA1_ChannelCY3_30p_545_Seq0000.nd2	3	A1	9	CY3_30p_545
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c9/20200305_105128_743/WellA1_ChannelCY5_30p_Seq0012.nd2	3	A1	9	CY5_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c9/20200305_105128_743/WellA1_ChannelCY7_30p_Seq0018.nd2	3	A1	9	CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c10/20200306_090611_489/WellA1_ChannelA594_30p_Seq0006.nd2	3	A1	10	A594_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c10/20200306_090611_489/WellA1_ChannelCY3_30p_545_Seq0000.nd2	3	A1	10	CY3_30p_545
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c10/20200306_090611_489/WellA1_ChannelCY5_30p_Seq0012.nd2	3	A1	10	CY5_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c10/20200306_090611_489/WellA1_ChannelCY7_30p_Seq0018.nd2	3	A1	10	CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c11/20200309_142342_461/WellA1_ChannelA594_30p_Seq0006.nd2	3	A1	11	A594_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c11/20200309_142342_461/WellA1_ChannelCY3_30p_545_Seq0000.nd2	3	A1	11	CY3_30p_545
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c11/20200309_142342_461/WellA1_ChannelCY5_30p_Seq0012.nd2	3	A1	11	CY5_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c11/20200309_142342_461/WellA1_ChannelCY7_30p_Seq0018.nd2	3	A1	11	CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c1/20200219_212332_377/WellA2_ChannelDAPI-CY3_30p_545-A594_30p-CY5_30p-CY7_30p_Seq0001.nd2	3	A2	1	DAPI-CY3_30p_545-A594_30p-CY5_30p-CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c2/20200224_152027_111/WellA2_ChannelA594_30p_Seq0007.nd2	3	A2	2	A594_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c2/20200224_152027_111/WellA2_ChannelCY3_30p_545_Seq0001.nd2	3	A2	2	CY3_30p_545
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c2/20200224_152027_111/WellA2_ChannelCY5_30p_Seq0013.nd2	3	A2	2	CY5_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c2/20200224_152027_111/WellA2_ChannelCY7_30p_Seq0019.nd2	3	A2	2	CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c3/20200225_152019_824/WellA2_ChannelA594_30p_Seq0007.nd2	3	A2	3	A594_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c3/20200225_152019_824/WellA2_ChannelCY3_30p_545_Seq0001.nd2	3	A2	3	CY3_30p_545
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c3/20200225_152019_824/WellA2_ChannelCY5_30p_Seq0013.nd2	3	A2	3	CY5_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c3/20200225_152019_824/WellA2_ChannelCY7_30p_Seq0019.nd2	3	A2	3	CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c4/20200226_174956_557/WellA2_ChannelA594_30p_Seq0007.nd2	3	A2	4	A594_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c4/20200226_174956_557/WellA2_ChannelCY3_30p_545_Seq0001.nd2	3	A2	4	CY3_30p_545
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c4/20200226_174956_557/WellA2_ChannelCY5_30p_Seq0013.nd2	3	A2	4	CY5_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c4/20200227_092358_760/WellA2_ChannelCY7_30p_Seq0001.nd2	3	A2	4	CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c5/20200227_173837_909/WellA2_ChannelA594_30p_Seq0007.nd2	3	A2	5	A594_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c5/20200227_173837_909/WellA2_ChannelCY3_30p_545_Seq0001.nd2	3	A2	5	CY3_30p_545
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c5/20200227_173837_909/WellA2_ChannelCY5_30p_Seq0013.nd2	3	A2	5	CY5_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c5/20200228_104130_296/WellA2_ChannelCY7_30p_Seq0001.nd2	3	A2	5	CY7_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c6/20200228_155648_702/WellA2_ChannelA594_30p_Seq0007.nd2	3	A2	6	A594_30p
/archive/cheeseman/ops_data/aconcagua/input_sbs/plate_3/c6/20200228_155648_702/WellA2_ChannelCY3_30p_545_Seq0001.nd2	3	A2	6	CY3_30p_545
